Uniqueid,Region,Location,Zipcode,Latitude,Longitude
700052e6-493d-442f-9adc-182d4d665a07,OR,Portland2,97209,0,0
e330ab33-b831-47d1-9eb4-b50c3137d293,OR,Portland1,97208,45.575209,-122.614013
ccbaf277-2e26-4f20-8e3b-f4d88255d341,OR,Portland3,97201,45.512101,-122.67705
e45ca6fa-2b1d-47d0-a9c1-51ee5addfd19,OR,Portland2,97209,0,0
d346c3e5-fd86-4950-bb79-bb6245eda03e,OR,Portland3,97201,45.512101,-122.67705
2ea08acc-cabc-4a26-9789-bb3a791f3a49,OR,Portland1,97203,45.512948,-122.515243
ee47baaa-31d9-4a4f-8f85-6b5592aaf55b,OR,Portland3,97201,45.512101,-122.67705
4b107398-e7dd-4712-b525-f419b35cdf12,OR,Portland2,97209,0,0
696915d9-bf81-4141-979c-ec3e5312f3af,OR,Portland3,97201,45.505603,-122.688215
2530e0c5-c6a4-4d91-94dc-402b7fd61702,OR,Portland2,97203,0,0
88542183-f3f2-46ac-b4a4-d97895015138,OR,Portland2,97203,0,0
3b197e16-78d1-4036-8422-b37ac468685e,OR,Portland2,97209,0,0
b85066a4-e298-4947-bfd4-acde793ed5bb,OR,Portland3,97201,45.505603,-122.688215
71e48332-54f8-4144-819a-ae3d365864cd,OR,Portland2,97206,0,0
4540062e-a345-4136-98f5-5dcdee5f4595,OR,Portland2,97209,0,0
c5e42138-638c-467b-85c8-86583fd95b1d,OR,Portland3,97201,45.505603,-122.688215
baded423-e957-4351-bfd2-276fbd34cf43,OR,Portland3,97201,45.512101,-122.67705
9f01e315-3c12-4a94-ae90-3122ebcecb8f,OR,Portland2,97207,0,0
003fed41-c3ec-41d3-9382-8e4130a55f3b,OR,Portland2,97203,0,0
436179f9-1f1e-44c4-ae38-7a7335ec178e,OR,Portland3,97201,45.512101,-122.67705
134f99d0-9694-4b7c-9623-2028696a129f,OR,Portland3,97201,45.512101,-122.67705
2512e96e-ec8c-4046-917f-8db038f6a5ad,OR,Portland2,97209,0,0
2f398492-36a0-4f24-b856-f952e0ee1363,OR,Portland2,97206,0,0
31203b43-1fca-4371-a9d0-efad8ee9bd3d,OR,Portland3,97201,45.512101,-122.67705
b09ea230-a271-4611-8538-cc1ad20a7b05,OR,Portland2,97209,0,0
55f20617-079f-4977-ba94-80d71a0a8cca,OR,Portland3,97201,45.512101,-122.67705
8e2abb52-8ce6-401c-8650-afafed56a71f,OR,Portland3,97201,45.512101,-122.67705
472fda4c-7069-428e-b4e8-f9099f0894bf,OR,Portland1,97203,45.591576,-122.733314
9a8857b4-7385-4f98-a061-ca768f127d24,OR,Portland3,97201,45.512101,-122.67705
14a13177-6fae-4f34-9e52-da8245e72f76,OR,Portland3,97201,45.512101,-122.67705
94dbd9ce-d753-4884-bd9c-32ca08f3904d,OR,Portland3,97201,45.512101,-122.67705
99f96d61-5aae-4189-80bc-a140d6595ba3,OR,Portland2,97209,0,0
0c897324-517d-487c-bfbe-94f8b0cbef89,OR,Portland3,97201,45.512101,-122.67705
28522fbe-6ecc-4b39-aa54-29dba0f9df0e,OR,Portland3,97201,45.512101,-122.67705
ff85a89a-d1f2-44fa-b6b1-4707adf615b0,OR,Portland2,97203,0,0
04e4210d-3edb-4361-82bd-f8e7155c6e5e,OR,Portland3,97201,45.512101,-122.67705
5c252a3a-376d-4806-8b1c-290ecd63056e,OR,Portland3,97201,45.512101,-122.67705
655b6b49-62f1-45c8-b124-b14092377385,OR,Portland3,97201,45.512101,-122.67705
1e265220-fbca-45a6-9185-c99041034a4f,OR,Portland3,97201,45.512101,-122.67705
58508434-6a38-4d8d-a6cb-0190bec5d33a,OR,Portland3,97201,45.512101,-122.67705
f1076fe9-c6a6-4bdf-9752-a700bd943860,OR,Portland3,97201,45.512101,-122.67705
721a0490-7581-43cc-afb8-ae2a069a2be6,OR,Portland3,97201,45.512101,-122.67705
adf84aad-1d15-4447-b325-47ed079ffddc,OR,Portland3,97201,45.512101,-122.67705
6c56aff5-2bc0-4ad2-b606-14b440d9000a,OR,Portland3,97201,45.512101,-122.67705
244c93b4-341d-491b-8468-286835b7ded4,OR,Portland3,97201,45.512101,-122.67705
e250ba18-e941-42c0-83b6-61ca5f0a5ec7,OR,Portland2,97209,0,0
82cb6b12-2d6e-4d6e-b539-3d25a9805f8f,OR,Portland3,97201,45.512101,-122.67705
4b3f673a-d22c-44b1-90a9-7cb24a058cc2,OR,Portland1,97205,45.521508,-122.588708
8e1880b9-a294-446c-97d1-eba34d99d3cf,OR,Portland3,97201,45.512101,-122.67705
b863b73f-7b8c-4a03-a074-2f07cb385cc7,OR,Portland1,97206,45.498888,-122.603082
e28f6eef-6b03-42cb-8652-2cffe1557a2a,OR,Portland3,97201,45.505603,-122.688215
38e76658-e367-4d4f-aa9b-c855276d580c,OR,Portland3,97201,45.512101,-122.67705
603eaf4c-9ebd-4574-9b16-6ffdf5716a64,OR,Portland3,97201,45.512101,-122.67705
faaed673-6a60-4a1d-a6dc-2bd446057d8a,OR,Portland3,97201,45.512101,-122.67705
885caf63-dbe5-4682-b6fc-21fd965b84f2,OR,Portland1,97202,45.454289,-122.583429
41d47e20-2f41-4d6d-8e70-5b49889101ce,OR,Portland3,97201,45.512101,-122.67705
5b60436c-4c95-4a10-8832-2bdb20d786f6,OR,Portland3,97201,45.512101,-122.67705
2a933143-2ae5-4c97-bdc0-7161f53cf2dc,OR,Portland3,97201,45.512101,-122.67705
a8000948-d791-4c96-b122-38daf5739889,OR,Portland3,97201,45.512101,-122.67705
5a378709-c8cc-4c74-bed1-79e545f04c66,OR,Portland3,97201,45.505603,-122.688215
e63dd930-609e-453c-aa21-5c344ff37ccf,OR,Portland1,97203,45.584329,-122.709394
e2688d9c-438e-443f-bafc-48fdb22214c1,OR,Portland3,97201,45.512101,-122.67705
d20b1113-0672-4330-b6e9-3e7a0d69ca40,OR,Portland3,97201,45.512101,-122.67705
4b0f1e8d-8855-48a7-953c-d9fc2846982d,OR,Portland3,97201,45.512101,-122.67705
2d3db543-11a7-4095-80c7-646e47df84e9,OR,Portland3,97201,45.512101,-122.67705
3bab1368-c2f1-467d-b008-c17a765d5c6c,OR,Portland3,97201,45.512101,-122.67705
b37a2712-e63b-4b20-b95b-6485901bd7d6,OR,Portland3,97201,45.512101,-122.67705
f44626b9-0db0-493c-abc1-7053502dc051,OR,Portland1,97202,45.452497,-122.581147
1d628a6b-a0fd-4b63-8b05-6a37c0d7c475,OR,Portland3,97201,45.505603,-122.688215
8742bb47-61f1-4eb6-92df-991d8176b4e1,OR,Portland1,97209,45.463544,-122.712825
50322973-5b97-40da-a946-d25f64104f56,OR,Portland3,97201,45.505603,-122.688215
2847dd3d-8716-4399-b0ea-71408792b5ac,OR,Portland3,97201,45.512101,-122.67705
38310130-6f60-476a-8821-8fb48cad55ba,OR,Portland3,97201,45.512101,-122.67705
85d9c07a-868c-4f33-afa3-89631b9a8c8a,OR,Portland3,97201,45.512101,-122.67705
4529b2a2-6a93-462f-9eb6-80bc26c4a555,OR,Portland3,97201,45.512101,-122.67705
ab76b137-245b-4038-b2e7-f99c56b97bf5,OR,Portland3,97201,45.512101,-122.67705
0412ae55-cc22-4739-a754-2ccdb894fcf0,OR,Portland3,97201,45.512101,-122.67705
52ee79f0-a547-4e6b-99a0-8de3599e726d,OR,Portland3,97201,45.512101,-122.67705
c49bb12a-1e28-4391-a650-4ce44eb2ba22,OR,Portland3,97201,45.512101,-122.67705
b45edf58-64b5-403d-a05c-c4a67fb1fbc2,OR,Portland3,97201,45.512101,-122.67705
7a45065f-2fed-40d8-b5ea-98efae51f88e,OR,Portland3,97201,45.512101,-122.67705
252580e2-2859-4e41-b629-6b3813f1fe2b,OR,Portland1,97203,45.441695,-122.787683
182ab2b0-d747-40ea-a980-a9bb44581423,OR,Portland3,97201,45.512101,-122.67705
44c4b4ce-a975-4a19-9bd2-31a20a19cf98,OR,Portland3,97201,45.512101,-122.67705
f02570d5-dec7-4d5b-a926-f5360e324cd9,OR,Portland3,97201,45.512101,-122.67705
f6204f15-b8c0-47b6-9406-e46a3bb37fa7,OR,Portland3,97201,45.512101,-122.67705
1019ddfe-dd17-4abf-bc12-756ea0b36953,OR,Portland3,97201,45.512101,-122.67705
002baaae-4d88-41c0-b16a-f94e393bc96f,OR,Portland3,97201,45.505603,-122.688215
a28ca5c2-7b6e-44a0-b33a-fd99f509e9a8,OR,Portland3,97201,45.512101,-122.67705
18cb2e5c-9d6b-4383-af7e-e6237d75d3f5,OR,Portland3,97201,45.512101,-122.67705
778faeef-1c42-4481-b18b-40f41020bd4e,OR,Portland3,97201,45.505603,-122.688215
42c19319-16e2-4d7a-be90-8d17715e2eee,OR,Portland3,97201,45.512101,-122.67705
c625588c-41d9-4984-b384-d15e57b2b0be,OR,Portland3,97201,45.512101,-122.67705
03c3035f-8830-4261-9c5f-305bbd84923c,OR,Portland3,97201,45.512101,-122.67705
39eb35e0-798c-41fe-89d1-583c867dfc05,OR,Portland3,97201,45.512101,-122.67705
b8bb75cd-473a-475d-a17a-5f4fc0ca9f8f,OR,Portland3,97201,45.512101,-122.67705
7405ec18-9b1e-4244-a378-b1b67fe9e817,OR,Portland3,97201,45.512101,-122.67705
32f21f2b-4dc7-4a90-8531-6140e1a6ea4d,OR,Portland3,97201,45.512101,-122.67705
0667d98f-6751-4d66-8af9-c8ebc6f3c05e,OR,Portland3,97201,45.512101,-122.67705
02c4a0b6-7ad0-402b-a4a9-006622889f3e,OR,Portland3,97201,45.512101,-122.67705
6185c74e-b53d-4950-91df-8e4a8bc8c9f7,OR,Portland1,97209,45.496609,-122.69037
1d09f5a1-73d0-4b45-a694-c8c2ab0c1509,OR,Portland1,97201,45.556716,-122.62142
941d02fb-f2b9-4c85-b92a-987fd42320b7,OR,Portland3,97201,45.512101,-122.67705
9dad33e8-36da-4f68-bf94-52618856d116,OR,Portland3,97201,45.512101,-122.67705
34d55f13-c75d-4af3-a412-937313d419f8,OR,Portland3,97201,45.512101,-122.67705
d3a642c7-2198-487a-a41a-82b7f2d4d806,OR,Portland3,97201,45.512101,-122.67705
d3a4edd0-6195-4bac-b4c5-dfd912534531,OR,Portland3,97201,45.512101,-122.67705
21f6fa36-cdaf-49d7-90bb-8603c3ea735f,OR,Portland3,97201,45.512101,-122.67705
f85a98ba-9279-48da-8230-a6a73832330a,OR,Portland3,97201,45.512101,-122.67705
f0a53e31-b0bc-4216-a21e-945c1c5aedee,OR,Portland3,97201,45.512101,-122.67705
223cba99-ec4a-44cd-a1e6-1e870eaf02d3,OR,Portland3,97201,45.512101,-122.67705
c9f26b6a-9810-4cb0-9c53-1833fe5586cd,OR,Portland3,97201,45.512101,-122.67705
da8d956a-a1a7-4f22-8a26-f14a13fe90f9,OR,Portland3,97201,45.512101,-122.67705
3634a4cc-a2ce-403f-bbf7-c1a4b784d10a,OR,Portland3,97201,45.512101,-122.67705
dd3988b1-7e42-4fe6-8afd-ce0e67405ec1,OR,Portland3,97201,45.512101,-122.67705
81aaa28a-4485-414b-91fb-8ea2c4dc4dfc,OR,Portland3,97201,45.512101,-122.67705
6694dda4-2461-4b31-965a-d0098ff0d612,OR,Portland3,97201,45.512101,-122.67705
adff0557-c78c-45d9-8bcc-97afffbbb502,OR,Portland3,97201,45.512101,-122.67705
6c09bd3b-ec7e-4265-ae8b-5f261338d8d5,OR,Portland3,97201,45.512101,-122.67705
b45fbb6c-c708-445a-aa4e-01d4c5964a2f,OR,Portland3,97201,45.512101,-122.67705
0ae6c400-fe58-4e90-9438-df1c093bdbb1,OR,Portland3,97201,45.505603,-122.688215
bcc56265-59d0-40e9-9b2b-5320f30f6740,OR,Portland3,97201,45.512101,-122.67705
97bb1bbd-a81f-4252-978e-e93ab9b00323,OR,Portland3,97201,45.512101,-122.67705
6a687d25-7c37-4a97-a7d4-0061f25cef3d,OR,Portland3,97201,45.512101,-122.67705
301008d6-94d7-4443-b521-679dc0a066b4,OR,Portland3,97201,45.505603,-122.688215
12c670f1-692b-4a95-acb6-aa79182028f1,OR,Portland1,97209,45.561378,-122.816886
72da2b28-6c00-4eff-94be-92d51400debc,OR,Portland3,97201,45.512101,-122.67705
035d9866-df1d-43d4-8445-27c2ac8e8f77,OR,Portland3,97201,45.505603,-122.688215
882aedb6-cbfe-4199-b471-4522b7cd50b0,OR,Portland3,97201,45.512101,-122.67705
20c0d507-4c05-4272-8a1d-8a22b6572922,OR,Portland3,97201,45.512101,-122.67705
b163407f-aae2-44d6-ad09-ee259fa4cf1f,OR,Portland3,97201,45.512101,-122.67705
0e26b534-201f-47eb-b252-6752a6f40ef4,OR,Portland3,97201,45.512101,-122.67705
26d95ce9-a0aa-46f5-828f-a776138fdfca,OR,Portland3,97201,45.512101,-122.67705
4c3e0153-631d-470c-bf56-5e264324b859,OR,Portland3,97201,45.505603,-122.688215
d497e734-3cb6-4504-8d3e-1be27dc87342,OR,Portland2,97206,0,0
2e16a5bd-2ac0-476f-84a1-8904b3897227,OR,Portland3,97201,45.512101,-122.67705
8777b528-e814-45fc-a8c3-dd325f5561bf,OR,Portland3,97201,45.505603,-122.688215
a8c7f6b7-612a-489b-9b11-e75e7c0c2dfc,OR,Portland3,97201,45.512101,-122.67705
96b8811d-0106-4e26-9fea-c8c12fd4c31b,OR,Portland3,97201,45.505603,-122.688215
e6409268-4a35-4ebf-950c-aa56889992a8,OR,Portland3,97201,45.512101,-122.67705
c4db308d-4cd4-4066-bff2-c24abaae81d2,OR,Portland3,97201,45.512101,-122.67705
52e822b8-da50-4d20-8983-9046a3df9826,OR,Portland3,97201,45.512101,-122.67705
5ac8a92c-9451-402c-b22e-cb51a2ce14bb,OR,Portland3,97201,45.505603,-122.688215
19714ff9-4049-4423-96fc-05f5efe3a1fe,OR,Portland3,97201,45.512101,-122.67705
da01c89d-d17a-4728-a7b2-574286e2fa05,OR,Portland3,97201,45.512101,-122.67705
42a0be0c-a029-4a0e-bf4f-ff71a876b990,OR,Portland3,97201,45.512101,-122.67705
485ffef1-e3c2-4559-8a55-1ec2b0ad4634,OR,Portland2,97202,0,0
fd2d9534-3955-4249-bc17-a1a035b916b3,OR,Portland3,97201,45.512101,-122.67705
5ce4f906-b095-4fda-9160-78f2116bc7be,OR,Portland3,97201,45.512101,-122.67705
7f8b383a-fb23-4619-98c0-b064f434f5ef,OR,Portland2,97209,0,0
f3fee61d-b240-46dc-8c5c-7cd2541ea83b,OR,Portland3,97201,45.512101,-122.67705
a76926b9-54e1-4cb6-bfc6-9b7a7258ef93,OR,Portland3,97201,45.505603,-122.688215
86a4378e-24df-4e30-8438-64c3bd685d42,OR,Portland2,97208,0,0
73bf2ec5-f58c-467a-9070-48f6a64ca397,OR,Portland3,97201,45.512101,-122.67705
43b907ee-a8cf-4f21-b99e-becb235f1ed4,OR,Portland2,97209,0,0
55c7e443-edb3-40cd-8b38-7fcd15d3ca25,OR,Portland3,97201,45.512101,-122.67705
4fabacfb-e775-4f74-acff-4c8e48b9e36a,OR,Portland3,97201,45.512101,-122.67705
4dba4331-6b94-440e-b5ed-46b5e147d250,OR,Portland2,97201,0,0
6ee8c518-e57d-47a4-89b1-9820bdf2ae9a,OR,Portland2,97210,0,0
02127333-475c-4c13-928f-80a0967ffc36,OR,Portland3,97201,45.512101,-122.67705
ba9b82f4-6d87-418c-b7a3-3b75f9380904,OR,Portland2,97201,0,0
0af3b1d4-2bdd-4c1a-b882-c909d772a340,OR,Portland3,97201,45.512101,-122.67705
f69af7a2-063a-41a3-a15e-724e020f4304,OR,Portland2,97202,0,0
4d953252-ace8-4d0d-8a44-5ffe5b65e8b0,OR,Portland3,97201,45.512101,-122.67705
d45db722-10ef-43bd-a908-daaee28d04a1,OR,Portland2,97203,0,0
6072aae7-3434-4a94-aa08-3a9284cf4644,OR,Portland2,97202,0,0
1208ce23-b72e-42ae-ae79-a39d595537ad,OR,Portland3,97201,45.512101,-122.67705
9becade1-43aa-4f1d-84e0-0028fcefd5e8,OR,Portland3,97201,45.505603,-122.688215
d93115c0-67cd-422e-a7db-7669d9d2fead,OR,Portland3,97201,45.512101,-122.67705
26462bc5-53be-40a4-9db5-e2e96c748f2e,OR,Portland3,97201,45.505603,-122.688215
cf734b2e-29e6-4903-a9ee-9c7c0147fffe,OR,Portland3,97201,45.512101,-122.67705
a665d9ce-1348-4608-aa15-cdaad533f741,OR,Portland3,97201,45.505603,-122.688215
b41242a8-8c3a-4def-80c8-8b2e088e68fd,OR,Portland3,97201,45.512101,-122.67705
2d06c5fb-dea9-4700-9892-fb264b3ed3e0,OR,Portland3,97201,45.512101,-122.67705
6497a99a-0072-46c7-957f-61a141a16db0,OR,Portland3,97201,45.512101,-122.67705
54bf791b-7b26-435e-8a07-c0619689ef8b,OR,Portland3,97201,45.512101,-122.67705
fc93d7b8-fab9-4149-9f7a-51693f426104,OR,Portland3,97201,45.505603,-122.688215
a12a8063-814c-4819-8624-3a922d626ee6,OR,Portland3,97201,45.512101,-122.67705
ddb125d0-714b-4ad3-a44a-97c9b790740b,OR,Portland3,97201,45.512101,-122.67705
132be384-b3b9-4cd2-baa0-c829b77fa5a9,OR,Portland3,97201,45.512101,-122.67705
33ff885f-0a94-4720-a88b-682840e6391c,OR,Portland3,97201,45.512101,-122.67705
26c9ea9d-dc88-43c3-a56c-5bbf42eddf05,OR,Portland3,97201,45.512101,-122.67705
a9d93777-905e-43e2-a971-2f05a99affed,OR,Portland3,97201,45.512101,-122.67705
ce802bf4-1577-4014-9fe4-d649a08edc3e,OR,Portland3,97201,45.512101,-122.67705
02bb6f48-3d6f-4b5f-acbb-9201b23fa549,OR,Portland3,97201,45.512101,-122.67705
c29200d5-276b-4175-8867-cea2c5b180a4,OR,Portland3,97201,45.512101,-122.67705
68feddc1-79ee-4d06-96ab-10e9d14a6c53,OR,Portland3,97201,45.512101,-122.67705
438c0481-a692-4fcf-a841-a611c656b6a6,OR,Portland3,97201,45.512101,-122.67705
dd001793-19df-4c91-869b-3da256f78f4e,OR,Portland3,97201,45.512101,-122.67705
c1d85311-d6a0-4b41-8535-05f9384585dd,OR,Portland3,97201,45.512101,-122.67705
3fce10de-296d-4edb-8c7a-485dc85d8342,OR,Portland3,97201,45.512101,-122.67705
81b9646e-1437-4b5b-a2d9-feeb3d010a52,OR,Portland3,97201,45.512101,-122.67705
6b83a551-63cf-43dc-9c85-416c4692d9bc,OR,Portland3,97201,45.512101,-122.67705
abe38f2b-be9f-4160-a52a-76b27f5a88fd,OR,Portland3,97201,45.505603,-122.688215
c1243a06-242f-4e52-b549-515d519f9e3a,OR,Portland3,97201,45.512101,-122.67705
6098931f-15f8-4eca-b10c-39c39ef24da0,OR,Portland3,97201,45.512101,-122.67705
1dcaffbd-2d1e-4a33-8b82-1f0b65a412ba,OR,Portland3,97201,45.512101,-122.67705
f56971cc-b534-46fa-969d-062cb7af9187,OR,Portland3,97201,45.505603,-122.688215
a82d3798-ed4e-4c22-8e8c-3845fa318a07,OR,Portland3,97201,45.505603,-122.688215
43890e53-bfb1-4e9b-bf98-b4496c28b9f7,OR,Portland3,97201,45.512101,-122.67705
b8ec999c-0902-47a1-87d7-090f66414092,OR,Portland3,97201,45.512101,-122.67705
a339f3d2-970f-423d-827c-83c029f05239,OR,Portland3,97201,45.512101,-122.67705
6a5f7312-b323-4967-b944-8c3008d72cbb,OR,Portland3,97201,45.505603,-122.688215
d52d0682-f176-458d-8b51-a98ab6678bb9,OR,Portland3,97201,45.512101,-122.67705
ae1ebf1e-e02b-49ba-a611-a4ed893c4dd2,OR,Portland3,97201,45.512101,-122.67705
9779b118-944d-4d8b-9721-2b68f97aadf2,OR,Portland3,97201,45.512101,-122.67705
b9e9432f-70e5-4d22-bab6-ddb02764eb4c,OR,Portland3,97201,45.512101,-122.67705
7fe69772-6fbb-4d8f-8920-40dadd022694,OR,Portland3,97201,45.512101,-122.67705
c0f13791-1f74-4777-8980-a80014db3127,OR,Portland3,97201,45.512101,-122.67705
2b7a65de-f23b-4b84-a5c3-88f4977d2067,OR,Portland3,97201,45.512101,-122.67705
a07633a7-0e2d-471e-a643-26e8c8984f7b,OR,Portland3,97201,45.512101,-122.67705
3bd11314-69ae-4c9d-b81d-c6e319dabe41,OR,Portland3,97201,45.512101,-122.67705
54a8c23b-dc2f-417e-a798-9edaa69e742d,OR,Portland3,97201,45.512101,-122.67705
eeb764a7-1cd9-478d-b777-8fc3ed2e9311,OR,Portland3,97201,45.512101,-122.67705
0ebadf24-ce2b-43f6-bd48-ca7c9413cd14,OR,Portland3,97201,45.512101,-122.67705
973df539-9ceb-4d0e-9d85-bb6fde309886,OR,Portland3,97201,45.512101,-122.67705
2c0a1e85-a6cb-4529-90dc-7c16ec869ed7,OR,Portland3,97201,45.505603,-122.688215
890daa6c-6b8e-452b-b807-1ebf025641a6,OR,Portland3,97201,45.512101,-122.67705
98864f25-475b-40b1-93ff-2528866e1b9d,OR,Portland3,97201,45.512101,-122.67705
c3ca0862-81e5-4e5a-a1f7-45da50474191,OR,Portland1,97202,45.425253,-122.625196
c4706350-e2d9-4a15-bfd7-bb83422796cb,OR,Portland3,97201,45.512101,-122.67705
36270e63-ab4e-448a-baf0-3a1626fa878e,OR,Portland2,97209,0,0
59a30a94-56a1-4c14-b473-702a8f888a72,OR,Portland1,97207,45.603235,-122.669195
55079f58-45a6-4ff8-bbe5-99cbb4ef4baa,OR,Portland2,97203,0,0
79a24535-10b0-48b9-b01d-a6b11edb4aa8,OR,Portland2,97210,0,0
3e170cd8-18d1-4ab4-b2ad-a64f75327c3a,OR,Portland1,97201,45.593644,-122.63586
677ec56a-a4cf-44b2-9c8b-8e34bb066c57,OR,Portland1,97207,45.586069,-122.693165
45b7a701-361f-4a55-a33a-8fa446afc315,OR,Portland2,97203,0,0
f6206a25-ec0c-4e29-805b-4e2aa3345c56,OR,Portland2,97206,0,0
83ad3517-50d3-48a0-92c3-96f419738fe5,OR,Portland1,97203,45.50787,-122.518901
492e0d7f-aff6-4dbc-8cd5-5e1725967178,OR,Portland1,97209,45.526564,-122.813096
5e8f2430-1e91-4fe3-b651-cafaaf7eee91,OR,Portland2,97207,0,0
622ede77-b7df-4b03-b54d-a59b0e856b97,OR,Portland1,97206,45.498504,-122.500213
2be3acfe-4eca-4c42-bc39-144916f217c6,OR,Portland2,97203,0,0
850b0c8f-acb4-4ffc-9f58-b06fb8d6b760,OR,Portland1,97209,45.460312,-122.694025
52b4fefc-b566-4b0e-b351-f1b229f014d5,OR,Portland3,97201,45.512101,-122.67705
c5b20c8d-ab84-4c27-87f8-c6646d4ec34e,OR,Portland3,97201,45.505603,-122.688215
e35da2dc-e7ad-4347-b791-ec27c826ca6f,OR,Portland3,97201,45.512101,-122.67705
af5d76e9-0bb6-43ca-9683-7591e2885fd7,OR,Portland1,97209,45.54686,-122.875195
97b921a6-31ef-430a-8ead-545644481e46,OR,Portland2,97209,0,0
3c7a8ea7-f610-411a-a8f5-95e8fbe2ce4f,OR,Portland3,97201,45.512101,-122.67705
e9ccd56b-3750-4171-83aa-3f31ab6dbb35,OR,Portland2,97210,0,0
e1c4ce54-b654-4a87-b1e0-448a41435c7a,OR,Portland3,97201,45.512101,-122.67705
fbeb2f4d-7f27-4fda-823d-2cbf9c92bf8c,OR,Portland3,97201,45.512101,-122.67705
65979967-f794-4973-b382-4e714c0c5586,OR,Portland2,97203,0,0
6cd11d0f-5475-4010-8189-46b65b91bf72,OR,Portland2,97206,0,0
1c50be5f-7d6e-4ecf-99d2-1a8aa9aa68ad,OR,Portland2,97206,0,0
29b461d5-aeee-4dd1-a621-242db2597671,OR,Portland2,97206,0,0
9a30c9d1-083a-4c5d-91af-5beba2cde244,OR,Portland1,97209,45.44451,-122.728208
62392298-93b2-42b6-9181-ec83147384c6,OR,Portland2,97203,0,0
26f6f430-e9a2-427e-a40e-d9616e0275ae,OR,Portland2,97206,0,0
d0ded7ed-5bdf-4e42-b32c-e40903881f32,OR,Portland3,97201,45.512101,-122.67705
da74c99d-6b1a-4b85-bf5e-0fe04422bc25,OR,Portland2,97203,0,0
5658967f-17f3-42a2-84ee-659c3cc7de77,OR,Portland3,97201,45.512101,-122.67705
91775bd0-408d-4302-bc46-f2b52102b886,OR,Portland1,97201,45.555028,-122.63922
f4fdee43-ebd9-41e7-92ff-265783b7c43b,OR,Portland3,97201,45.512101,-122.67705
f6056a7c-0784-4046-b35c-541e55176334,OR,Portland3,97201,45.512101,-122.67705
79a56ee7-b986-4e32-812b-1f20677b2d99,OR,Portland2,97210,0,0
db1d8b8f-2dd3-4747-a06d-aa3a5b9cc3ab,OR,Portland3,97201,45.505603,-122.688215
9b8e6709-08c6-48cd-82a6-e9a2d9547f9b,OR,Portland2,97209,0,0
cd7fa0cf-420a-44f0-9ddf-0920f918b85e,OR,Portland3,97201,45.505603,-122.688215
1b5a43bc-584a-4d6d-a7a5-fd148fe2802c,OR,Portland2,97210,0,0
99aed0ea-9720-4c7c-8633-26ea3d1689d5,OR,Portland2,97203,0,0
b0b491cb-8560-47b3-8aaf-729db14c456f,OR,Portland2,97206,0,0
143e79c4-10d7-4b35-ad96-556eac7117ff,OR,Portland2,97207,0,0
b53b618e-5f8e-4777-a3cc-d9738a6792fb,OR,Portland2,97203,0,0
fac7c8ac-62f0-43a6-a617-0587739d8531,OR,Portland3,97201,45.512101,-122.67705
b09dad86-0a76-4fdc-a0a0-c8aaf36f0a0c,OR,Portland2,97201,0,0
2c4c0ef5-1a89-4fc0-b9ca-8fcd02075fff,OR,Portland3,97201,45.512101,-122.67705
29bf8f37-0427-4a6c-97bf-415bc2d15f22,OR,Portland3,97201,45.505603,-122.688215
de261d73-6cc4-42ea-88ca-0c0f8971a818,OR,Portland2,97202,0,0
70f6795f-b81b-42c5-8ab4-ec45080bfaae,OR,Portland1,97202,45.464893,-122.661355
c4075111-981f-4f9a-a6c8-5200a481c18a,OR,Portland3,97201,45.512101,-122.67705
e8c4372e-8d6a-4811-b055-f779d3311c6e,OR,Portland2,97202,0,0
69f3eb70-c18e-4b28-9b73-3b5b5d1cded0,OR,Portland2,97202,0,0
aec444fa-c007-4258-8674-d752706f8cd8,OR,Portland1,97209,45.489669,-122.69905
df9b1d07-d9a2-4309-81b9-56e2d01870cc,OR,Portland3,97201,45.512101,-122.67705
79a76ba0-7191-4413-8fa3-03a8aeea6bc9,OR,Portland3,97201,45.512101,-122.67705
b55917a2-4375-4aff-b53e-06e4d8aed130,OR,Portland3,97201,45.512101,-122.67705
85e4f264-6129-4a5a-b4f0-8656c0557c02,OR,Portland2,97207,0,0
0580fcf4-9c24-4300-bcee-b2543cf08dcf,OR,Portland2,97203,0,0
fd20f830-d008-4f26-a757-7f838e1b5a78,OR,Portland2,97202,0,0
086dae2f-1741-443b-8d27-f1e7ad523efe,OR,Portland2,97210,0,0
a0657e07-c643-475f-a4b1-35e2b0bedece,OR,Portland3,97201,45.512101,-122.67705
55b20fa9-b607-403a-a7b6-5bb7b6a3951c,OR,Portland3,97201,45.512101,-122.67705
3f663cf8-1b83-4a2d-b363-9e2bcfa3f8be,OR,Portland2,97202,0,0
8c9440bf-c2e2-4b64-aeed-e44b64a8fd2a,OR,Portland3,97201,45.512101,-122.67705
7d072300-2a03-4492-a1e5-8430d790208f,OR,Portland3,97201,45.512101,-122.67705
9820da56-7570-4730-a924-13b44a149056,OR,Portland2,97210,0,0
8213c08d-8bbe-4fa9-adbe-0f00d588476f,OR,Portland3,97201,45.512101,-122.67705
4451eb2a-94ae-489f-a20c-2e4a6180d324,OR,Portland2,97205,0,0
905d70e2-5760-4e47-b8af-894a5f42cec6,OR,Portland1,97202,45.456412,-122.647947
3cf6b177-aa9d-430d-b18a-31150082f689,OR,Portland1,97210,45.537216,-122.531048
